station_code,measure_date,hyear,TA_30MIN_MEAN,VW_30MIN_MEAN,VW_30MIN_MAX,DW_30MIN_MEAN,RH_30MIN_MEAN,DW_30MIN_SD,HS,TS0_30MIN_MEAN,TS25_30MIN_MEAN,TS50_30MIN_MEAN,TS100_30MIN_MEAN,RSWR_30MIN_MEAN,TSS_30MIN_MEAN
ADE2,2023-09-10 22:00:00+00:00,2023,12.1,0.8,1.5,88.7,88.5,21.1,-17.0,10.2,9.2,9.9,10.8,-0.0,6.5
ADE2,2023-09-10 22:30:00+00:00,2023,12.2,0.4,1.9,98.4,88.8,49.7,-15.0,10.1,9.6,10.4,11.4,-0.0,6.5
ADE2,2023-09-10 23:00:00+00:00,2023,11.8,0.7,1.5,102.6,91.1,14.1,-17.0,9.8,8.9,9.7,10.6,-0.0,6.1
ADE2,2023-09-10 23:30:00+00:00,2023,11.6,0.8,1.6,97.2,92.3,16.0,-19.0,9.6,8.8,9.6,10.6,-0.0,5.9
ADE2,2023-09-11 00:00:00+00:00,2023,11.2,0.6,1.6,105.5,91.9,19.5,-19.2,9.4,8.3,9.2,10.2,-0.0,5.2
ADE2,2023-09-11 00:30:00+00:00,2023,11.4,0.8,1.6,97.8,90.2,13.4,-19.9,9.2,8.3,9.2,10.2,-0.0,5.3
ADE2,2023-09-11 01:00:00+00:00,2023,11.1,0.4,1.1,109.0,89.6,14.7,-18.6,8.9,7.5,8.5,9.6,-0.0,4.7
ADE2,2023-09-11 01:30:00+00:00,2023,10.6,0.4,1.2,119.5,89.6,21.5,-17.7,8.7,6.9,8.0,9.2,-0.0,3.8
ADE2,2023-09-11 02:00:00+00:00,2023,10.8,0.8,1.7,101.8,90.9,21.4,-18.0,8.5,7.8,8.7,9.7,-0.0,4.9
ADE2,2023-09-11 02:30:00+00:00,2023,10.7,0.7,1.6,104.5,89.2,17.1,-21.0,8.3,7.3,8.3,9.4,-0.0,4.2
ADE2,2023-09-11 03:00:00+00:00,2023,10.8,0.8,1.5,106.0,83.4,12.8,-10.0,8.2,7.3,8.2,9.3,-0.0,4.3
ADE2,2023-09-11 03:30:00+00:00,2023,10.8,0.6,1.8,113.5,70.8,14.5,-9.7,8.0,7.0,8.1,9.6,-0.0,3.6
ADE2,2023-09-11 04:00:00+00:00,2023,10.8,0.7,2.4,113.5,70.2,18.7,-9.1,7.8,6.7,7.9,9.3,-0.0,3.6
ADE2,2023-09-11 04:30:00+00:00,2023,10.9,1.0,2.1,126.2,69.4,22.8,-9.8,7.7,7.4,8.4,9.6,-0.0,3.8
ADE2,2023-09-11 05:00:00+00:00,2023,10.8,0.7,2.2,114.7,69.2,19.6,-14.7,7.5,7.1,8.1,9.3,0.2,3.7
ADE2,2023-09-11 05:30:00+00:00,2023,10.7,0.8,1.8,115.8,64.6,18.0,-19.0,7.4,6.1,7.4,8.9,1.2,2.9
ADE2,2023-09-11 06:00:00+00:00,2023,10.8,1.1,2.2,125.8,65.0,19.4,-15.0,7.3,7.4,8.4,9.7,2.2,4.2
ADE2,2023-09-11 06:30:00+00:00,2023,10.9,1.2,2.2,141.4,67.9,15.3,-12.5,7.3,8.5,9.2,10.2,2.8,5.5
ADE2,2023-09-11 07:00:00+00:00,2023,11.0,0.9,2.6,115.2,62.6,15.2,-13.8,7.4,7.8,8.7,9.9,3.3,4.8
ADE2,2023-09-11 07:30:00+00:00,2023,10.7,1.0,2.0,118.5,67.6,18.4,-11.7,7.4,8.0,8.8,10.0,4.5,5.1
ADE2,2023-09-11 08:00:00+00:00,2023,12.0,0.9,2.0,96.7,69.7,22.1,-11.0,7.6,13.8,12.7,13.7,90.0,10.6
ADE2,2023-09-11 08:30:00+00:00,2023,13.1,0.9,1.6,141.6,67.9,13.8,-15.8,8.3,16.6,14.7,15.3,125.2,14.3
ADE2,2023-09-11 09:00:00+00:00,2023,13.9,0.9,1.9,137.0,63.3,12.9,-13.0,9.1,18.5,16.1,16.8,141.2,15.9
ADE2,2023-09-11 09:30:00+00:00,2023,14.6,0.8,2.4,132.5,57.2,15.1,-18.5,10.1,19.6,16.9,17.7,156.2,17.2
ADE2,2023-09-11 10:00:00+00:00,2023,14.8,0.3,2.5,345.5,62.6,64.2,-17.5,11.3,19.9,17.4,18.2,168.3,18.9
ADE2,2023-09-11 10:30:00+00:00,2023,14.9,0.7,3.1,324.8,66.8,23.3,-20.4,12.3,20.2,18.0,18.9,173.5,20.0
ADE2,2023-09-11 11:00:00+00:00,2023,15.0,1.4,4.1,319.2,69.3,29.8,-19.7,13.1,19.9,17.9,18.5,178.0,20.4
ADE2,2023-09-11 11:30:00+00:00,2023,14.8,1.8,4.5,329.7,70.9,20.3,-18.6,13.6,18.5,17.3,17.6,137.8,19.0
ADE2,2023-09-11 12:00:00+00:00,2023,15.0,2.1,4.7,318.3,73.2,19.1,-19.6,13.8,18.5,17.7,18.1,138.5,19.4
ADE2,2023-09-11 12:30:00+00:00,2023,14.9,1.8,4.1,325.6,73.1,19.4,-19.9,14.0,17.9,16.8,17.2,100.1,17.3
ADE2,2023-09-11 13:00:00+00:00,2023,15.5,2.3,5.1,321.4,71.5,19.9,-20.2,14.1,20.2,18.5,18.9,173.7,20.7
ADE2,2023-09-11 13:30:00+00:00,2023,15.5,2.1,4.3,314.3,71.4,19.2,-19.4,14.4,19.1,17.8,18.2,120.0,18.6
ADE2,2023-09-11 14:00:00+00:00,2023,15.0,0.7,2.6,299.7,80.4,30.0,-20.0,14.4,17.0,16.1,16.4,63.5,16.0
ADE2,2023-09-11 14:30:00+00:00,2023,14.6,0.3,1.5,287.6,80.9,30.2,-18.8,14.2,15.0,14.6,15.0,28.2,13.9
ADE2,2023-09-11 15:00:00+00:00,2023,14.8,0.2,1.1,331.9,77.5,17.1,-20.4,13.9,16.3,15.5,16.1,58.3,15.3
ADE2,2023-09-11 15:30:00+00:00,2023,14.9,1.0,2.9,312.5,81.8,16.5,-20.6,14.1,17.1,16.2,16.6,64.4,16.1
ADE2,2023-09-11 16:00:00+00:00,2023,15.1,0.6,2.0,310.6,83.1,15.9,-20.5,14.1,17.6,16.3,17.0,65.9,15.7
ADE2,2023-09-11 16:30:00+00:00,2023,15.0,0.5,1.9,315.1,86.2,15.0,-20.8,14.1,17.3,16.1,16.8,59.9,14.8
ADE2,2023-09-11 17:00:00+00:00,2023,13.7,0.4,1.9,326.7,94.1,12.7,-18.0,13.9,13.3,13.1,13.8,12.3,11.1
ADE2,2023-09-11 17:30:00+00:00,2023,13.8,0.2,1.0,60.0,89.3,40.0,-21.7,13.3,12.2,12.4,13.6,7.7,9.3
ADE2,2023-09-11 18:00:00+00:00,2023,13.7,0.2,1.1,82.0,85.8,43.7,-21.3,12.8,11.2,11.9,12.9,1.2,7.9
ADE2,2023-09-11 18:30:00+00:00,2023,12.9,0.2,0.8,133.1,88.0,29.8,-21.1,12.1,9.8,10.8,11.9,0.1,6.5
ADE2,2023-09-11 19:00:00+00:00,2023,12.5,0.3,0.8,110.2,88.5,6.4,-21.6,11.5,9.2,10.3,11.3,-0.0,5.4
ADE2,2023-09-11 19:30:00+00:00,2023,12.4,0.8,1.4,97.4,89.3,12.4,-21.3,11.0,9.7,10.4,11.4,-0.0,6.2
ADE2,2023-09-11 20:00:00+00:00,2023,12.8,0.6,1.6,61.2,76.0,27.2,-21.1,10.6,9.7,10.7,11.8,-0.0,6.1
ADE2,2023-09-11 20:30:00+00:00,2023,12.3,0.9,2.4,107.0,62.6,20.9,-20.6,10.3,8.2,9.6,10.7,-0.0,4.9
ADE2,2023-09-11 21:00:00+00:00,2023,12.7,0.6,2.0,109.8,43.4,23.8,-14.5,9.9,8.2,9.6,11.1,-0.0,4.1
ADE2,2023-09-11 21:30:00+00:00,2023,12.2,0.5,1.5,118.6,47.8,31.0,-13.0,9.6,7.9,9.1,10.7,-0.0,3.6
ADE2,2023-09-11 22:00:00+00:00,2023,12.6,1.2,3.9,130.4,51.2,24.1,-15.2,9.2,8.3,9.7,11.0,-0.0,4.7
ADE2,2023-09-11 22:30:00+00:00,2023,13.2,1.2,3.2,133.6,47.6,15.0,-13.3,9.1,9.8,10.8,11.9,-0.0,5.8
ADE2,2023-09-11 23:00:00+00:00,2023,12.0,0.5,1.6,115.6,52.7,25.2,-15.2,8.9,7.6,9.0,10.2,-0.0,3.9
ADE2,2023-09-11 23:30:00+00:00,2023,11.6,0.8,1.9,131.5,63.2,17.3,-14.9,8.6,8.0,9.3,10.7,-0.0,4.3
ADE2,2023-09-12 00:00:00+00:00,2023,11.5,0.8,1.9,113.4,63.2,18.7,-19.0,8.4,7.9,8.9,9.9,-0.0,4.2
ADE2,2023-09-12 00:30:00+00:00,2023,11.7,1.0,1.7,88.9,67.2,24.2,-19.5,8.3,8.8,9.7,10.8,-0.0,5.2
ADE2,2023-09-12 01:00:00+00:00,2023,11.6,1.1,1.8,74.3,75.1,16.8,-18.3,8.2,9.3,10.0,10.9,-0.0,5.5
ADE2,2023-09-12 01:30:00+00:00,2023,11.5,1.0,2.2,79.5,79.0,25.6,-19.3,8.2,9.4,10.0,10.9,-0.0,5.7
ADE2,2023-09-12 02:00:00+00:00,2023,11.6,1.2,2.6,125.0,70.0,18.9,-18.2,8.2,8.8,9.6,10.6,-0.0,5.8
ADE2,2023-09-12 02:30:00+00:00,2023,11.5,1.1,2.2,105.0,68.0,19.0,-16.2,8.1,8.6,9.5,10.6,-0.0,5.4
ADE2,2023-09-12 03:00:00+00:00,2023,11.4,1.0,2.3,91.1,68.9,18.1,-18.6,8.0,8.2,9.2,10.3,-0.0,4.7
ADE2,2023-09-12 03:30:00+00:00,2023,11.3,1.1,2.2,108.1,69.5,30.5,-15.8,7.9,8.5,9.4,10.4,-0.0,5.3
ADE2,2023-09-12 04:00:00+00:00,2023,11.4,1.7,3.7,125.8,66.2,16.5,-15.5,7.8,8.9,9.7,10.6,-0.0,5.9
ADE2,2023-09-12 04:30:00+00:00,2023,12.1,1.7,3.7,133.3,58.9,14.9,-14.8,7.8,9.7,10.4,11.2,-0.0,6.6
ADE2,2023-09-12 05:00:00+00:00,2023,11.6,0.6,1.8,121.5,60.4,21.4,-10.0,7.8,8.1,9.1,10.2,0.2,5.0
ADE2,2023-09-12 05:30:00+00:00,2023,11.2,1.0,2.0,107.1,64.3,15.3,-17.4,7.7,8.3,9.2,10.3,3.6,5.1
ADE2,2023-09-12 06:00:00+00:00,2023,12.8,1.9,4.6,130.6,53.0,14.4,-16.0,7.8,10.6,11.3,12.2,16.1,7.7
ADE2,2023-09-12 06:30:00+00:00,2023,13.8,1.7,4.2,140.2,48.4,24.8,-18.4,8.1,11.9,12.6,13.4,10.2,8.5
ADE2,2023-09-12 07:00:00+00:00,2023,13.3,0.2,3.3,128.6,54.7,58.2,-17.4,8.3,12.2,12.3,13.0,20.0,9.9
ADE2,2023-09-12 07:30:00+00:00,2023,13.8,0.4,2.5,139.0,51.6,33.7,-17.3,8.8,13.0,13.1,13.8,28.5,10.7
ADE2,2023-09-12 08:00:00+00:00,2023,14.1,0.9,3.4,139.3,50.3,24.3,-17.9,9.3,14.1,13.9,14.5,39.3,11.9
ADE2,2023-09-12 08:30:00+00:00,2023,14.8,0.3,3.3,49.5,46.4,68.0,-11.2,9.9,15.6,15.2,15.9,66.3,13.5
ADE2,2023-09-12 09:00:00+00:00,2023,14.9,0.4,2.0,90.8,47.2,35.5,-14.0,10.5,15.4,14.9,15.5,42.4,13.2
ADE2,2023-09-12 09:30:00+00:00,2023,15.0,0.1,2.3,237.9,48.2,69.7,-13.6,11.0,15.9,15.3,16.0,54.8,13.8
ADE2,2023-09-12 10:00:00+00:00,2023,15.3,0.4,4.2,39.5,46.4,63.8,-17.9,11.5,17.1,16.2,16.8,76.5,15.2
ADE2,2023-09-12 10:30:00+00:00,2023,15.1,0.5,3.9,346.2,47.7,53.2,-15.5,11.9,16.1,15.5,16.0,53.1,14.1
ADE2,2023-09-12 11:00:00+00:00,2023,14.4,2.2,7.3,123.2,50.3,38.8,-18.3,12.1,14.2,14.2,14.7,45.6,12.0
ADE2,2023-09-12 11:30:00+00:00,2023,13.8,4.3,7.7,113.7,58.3,20.9,-19.6,12.1,14.6,14.2,14.5,62.8,12.6
ADE2,2023-09-12 12:00:00+00:00,2023,14.4,3.6,8.3,122.7,49.3,23.6,-19.6,12.2,15.6,15.1,15.5,80.5,13.7
ADE2,2023-09-12 12:30:00+00:00,2023,15.2,2.1,5.1,129.6,45.8,31.6,-17.9,12.4,16.9,16.0,16.7,88.4,15.1
ADE2,2023-09-12 13:00:00+00:00,2023,15.1,2.8,5.8,115.7,48.2,21.1,-18.8,12.4,17.6,16.4,16.9,120.1,16.1
ADE2,2023-09-12 13:30:00+00:00,2023,15.8,1.0,5.0,313.5,48.3,48.5,-15.7,12.9,19.2,17.8,18.2,116.2,17.8
ADE2,2023-09-12 14:00:00+00:00,2023,14.6,0.7,4.2,305.0,67.6,37.3,-17.5,13.3,16.0,15.3,15.4,48.6,14.7
ADE2,2023-09-12 14:30:00+00:00,2023,13.1,0.4,2.5,312.4,87.7,18.0,-17.5,13.3,13.5,13.3,13.1,18.1,12.8
ADE2,2023-09-12 15:00:00+00:00,2023,11.9,0.1,2.0,178.5,97.8,66.7,-12.7,13.0,12.5,12.2,12.2,19.2,12.3
ADE2,2023-09-12 15:30:00+00:00,2023,12.6,0.5,2.3,96.9,80.7,43.4,-11.0,12.9,14.4,13.6,14.1,65.6,13.5
ADE2,2023-09-12 16:00:00+00:00,2023,14.0,2.2,7.9,107.5,61.6,26.6,-14.0,13.1,16.6,15.3,16.2,82.8,13.5
ADE2,2023-09-12 16:30:00+00:00,2023,13.5,3.2,6.7,123.5,58.2,24.9,-17.1,13.0,13.2,13.2,13.6,15.3,10.6
ADE2,2023-09-12 17:00:00+00:00,2023,13.2,0.9,4.3,137.4,61.7,34.8,-16.7,12.4,12.2,12.6,13.1,6.3,10.1
ADE2,2023-09-12 17:30:00+00:00,2023,11.8,0.8,5.3,113.7,80.7,57.0,-21.2,12.0,11.1,11.4,11.6,3.0,9.8
ADE2,2023-09-12 18:00:00+00:00,2023,11.3,0.2,3.4,262.2,83.1,70.1,-18.5,11.7,10.5,10.8,11.0,0.8,9.1
ADE2,2023-09-12 18:30:00+00:00,2023,10.8,0.5,1.6,140.7,83.1,31.0,-8.0,11.4,9.9,10.3,10.4,0.0,8.7
ADE2,2023-09-12 19:00:00+00:00,2023,9.8,0.4,4.1,292.8,91.8,62.9,-16.0,11.1,8.6,8.9,8.9,-0.0,8.4
ADE2,2023-09-12 19:30:00+00:00,2023,9.2,0.5,2.3,220.6,95.3,42.8,-18.2,10.8,8.5,8.9,8.9,-0.0,8.3
ADE2,2023-09-12 20:00:00+00:00,2023,8.5,0.2,3.1,221.4,96.3,37.8,-19.2,10.7,7.7,7.9,7.9,-0.0,7.7
ADE2,2023-09-12 20:30:00+00:00,2023,8.7,0.1,1.2,214.4,91.8,47.1,-20.4,10.5,7.7,8.2,8.2,-0.0,7.6
ADE2,2023-09-12 21:00:00+00:00,2023,8.5,1.1,3.4,120.5,90.8,35.4,-17.0,10.2,7.2,7.3,7.2,-0.0,7.3
ADE2,2023-09-12 21:30:00+00:00,2023,8.8,2.8,8.4,107.6,83.8,18.4,-17.6,9.7,6.9,7.1,7.0,-0.0,7.0
ADE2,2023-09-12 22:00:00+00:00,2023,8.9,0.8,4.6,118.4,84.7,62.6,-16.8,9.4,7.2,7.6,7.5,-0.0,7.2
ADE2,2023-09-12 22:30:00+00:00,2023,8.7,0.4,2.8,89.4,85.6,62.5,-19.5,9.4,7.0,7.4,7.5,-0.0,7.0
ADE2,2023-09-12 23:00:00+00:00,2023,9.1,0.6,2.3,96.9,82.0,34.8,-6.0,9.4,6.6,7.5,8.3,-0.0,5.5
ADE2,2023-09-12 23:30:00+00:00,2023,9.2,1.3,4.2,120.4,83.1,14.8,-6.0,9.2,6.4,7.2,8.1,-0.0,4.5
ADE2,2023-09-13 00:00:00+00:00,2023,10.3,2.0,3.6,129.8,73.6,12.4,-7.0,8.9,7.9,8.7,9.5,-0.0,5.9
ADE2,2023-09-13 00:30:00+00:00,2023,9.9,1.1,3.0,124.1,77.0,14.4,-9.5,8.7,7.4,8.1,9.1,-0.0,5.2
ADE2,2023-09-13 01:00:00+00:00,2023,9.2,0.7,1.6,92.8,81.3,16.5,-7.7,8.5,6.2,7.1,8.1,-0.0,3.8
ADE2,2023-09-13 01:30:00+00:00,2023,9.2,0.7,1.3,88.0,81.7,12.4,-7.7,8.3,6.7,7.4,8.1,-0.0,5.0
ADE2,2023-09-13 02:00:00+00:00,2023,9.1,0.4,1.6,69.8,82.1,33.1,-9.3,8.3,7.3,8.0,8.5,-0.0,6.0
ADE2,2023-09-13 02:30:00+00:00,2023,9.0,0.4,1.6,73.1,83.5,37.6,-9.0,8.3,7.8,8.4,8.7,-0.0,6.8
ADE2,2023-09-13 03:00:00+00:00,2023,9.0,0.1,0.8,60.9,86.1,7.0,-9.1,8.4,7.9,8.3,8.6,-0.0,7.2
ADE2,2023-09-13 03:30:00+00:00,2023,8.8,0.1,0.8,68.9,89.4,0.0,-9.0,8.4,7.7,8.1,8.4,-0.0,7.0
ADE2,2023-09-13 04:00:00+00:00,2023,8.3,0.1,0.7,196.7,91.0,18.9,-9.3,8.5,7.3,7.8,8.1,-0.0,6.4
ADE2,2023-09-13 04:30:00+00:00,2023,7.9,0.3,2.2,46.3,93.2,51.4,-9.1,8.5,7.2,7.5,7.6,-0.0,6.7
ADE2,2023-09-13 05:00:00+00:00,2023,7.6,0.4,2.6,59.8,94.2,37.9,-9.2,8.4,6.0,6.3,6.6,0.0,4.7
ADE2,2023-09-13 05:30:00+00:00,2023,7.8,0.7,4.2,117.8,93.1,47.8,-16.0,8.3,6.5,7.1,7.2,0.3,6.2
ADE2,2023-09-13 06:00:00+00:00,2023,6.9,0.2,1.3,328.0,99.4,14.6,,8.2,6.5,6.8,6.7,0.4,6.4
ADE2,2023-09-13 06:30:00+00:00,2023,7.1,0.9,2.8,103.5,98.1,24.4,-7.7,8.3,6.8,6.8,6.7,6.8,6.9
ADE2,2023-09-13 07:00:00+00:00,2023,7.8,0.1,1.2,99.6,94.4,44.5,-9.4,8.4,7.2,7.2,7.1,11.2,7.5
ADE2,2023-09-13 07:30:00+00:00,2023,7.7,0.2,1.3,304.9,97.5,43.0,-9.3,8.5,7.5,7.5,7.5,11.4,7.7
ADE2,2023-09-13 08:00:00+00:00,2023,7.4,0.4,1.9,319.1,99.5,31.4,-10.5,8.7,7.3,7.4,7.2,12.9,7.9
ADE2,2023-09-13 08:30:00+00:00,2023,7.1,0.3,1.9,337.3,99.5,43.5,-9.6,8.8,7.0,7.0,6.9,8.9,7.6
ADE2,2023-09-13 09:00:00+00:00,2023,7.6,0.4,1.4,68.9,91.8,44.0,-9.6,8.8,7.1,7.4,7.3,10.6,7.6
ADE2,2023-09-13 09:30:00+00:00,2023,7.9,0.3,1.5,341.6,88.6,22.4,-10.0,8.9,7.8,8.1,8.1,14.9,8.2
ADE2,2023-09-13 10:00:00+00:00,2023,8.2,0.6,1.9,333.0,84.9,22.3,-10.2,9.1,9.2,8.9,9.1,35.3,9.5
ADE2,2023-09-13 10:30:00+00:00,2023,8.4,1.5,3.5,322.5,83.5,15.0,-9.8,9.4,9.6,9.2,9.3,39.2,9.6
ADE2,2023-09-13 11:00:00+00:00,2023,8.5,0.9,2.5,311.8,86.3,26.1,-11.1,9.7,10.1,9.5,9.6,51.9,10.5
ADE2,2023-09-13 11:30:00+00:00,2023,8.6,1.5,3.8,319.3,85.4,19.3,-15.0,10.1,10.7,10.0,10.1,64.9,11.4
ADE2,2023-09-13 12:00:00+00:00,2023,8.6,1.3,3.1,322.0,82.2,22.3,-15.9,10.4,10.1,9.6,9.6,50.2,10.5
ADE2,2023-09-13 12:30:00+00:00,2023,8.7,0.9,1.9,329.0,82.3,20.9,-15.8,10.6,10.7,10.1,10.1,61.5,11.7
ADE2,2023-09-13 13:00:00+00:00,2023,8.8,1.0,2.3,314.3,87.7,17.3,-14.7,10.9,10.4,9.9,9.8,47.1,11.1
ADE2,2023-09-13 13:30:00+00:00,2023,8.1,0.6,1.8,327.1,97.4,16.2,-17.7,11.0,8.5,8.3,8.2,28.7,9.7
ADE2,2023-09-13 14:00:00+00:00,2023,7.8,0.4,1.6,297.1,100.0,25.7,-20.2,10.9,8.1,7.9,7.7,22.1,9.1
ADE2,2023-09-13 14:30:00+00:00,2023,7.3,1.2,4.1,315.8,100.0,24.9,-14.0,10.7,7.4,7.4,7.2,17.0,8.2
ADE2,2023-09-13 15:00:00+00:00,2023,6.9,1.7,4.0,330.1,100.0,20.2,-15.2,10.4,7.3,7.2,7.0,31.2,8.5
ADE2,2023-09-13 15:30:00+00:00,2023,7.2,0.9,3.0,331.6,97.8,24.4,-10.2,10.3,7.3,7.3,7.2,19.7,8.4
ADE2,2023-09-13 16:00:00+00:00,2023,7.6,0.5,1.9,88.1,92.9,30.2,-10.8,10.3,7.7,7.7,7.8,15.3,8.1
ADE2,2023-09-13 16:30:00+00:00,2023,7.4,0.3,1.3,329.9,98.1,24.3,-10.4,10.2,7.4,7.3,7.2,14.4,8.0
ADE2,2023-09-13 17:00:00+00:00,2023,7.1,0.3,1.5,309.8,99.7,14.9,-10.8,10.2,7.2,7.2,7.1,9.7,7.8
ADE2,2023-09-13 17:30:00+00:00,2023,6.8,0.2,1.0,314.8,99.6,14.6,,10.0,6.9,7.0,6.9,3.9,7.0
ADE2,2023-09-13 18:00:00+00:00,2023,6.7,0.4,1.4,316.3,100.0,17.3,,9.8,6.7,6.8,6.7,0.6,6.7
ADE2,2023-09-13 18:30:00+00:00,2023,6.5,0.3,1.2,306.0,100.0,14.2,-19.0,9.6,6.5,6.5,6.4,0.0,6.5
ADE2,2023-09-13 19:00:00+00:00,2023,6.3,0.1,0.8,322.6,100.0,15.0,,9.4,6.2,6.3,6.1,-0.0,6.3
ADE2,2023-09-13 19:30:00+00:00,2023,6.3,0.4,0.9,322.5,100.0,10.9,-7.0,9.2,6.3,6.4,6.2,-0.0,6.4
ADE2,2023-09-13 20:00:00+00:00,2023,6.4,0.5,1.5,315.0,100.0,22.6,-7.7,9.1,6.4,6.5,6.3,-0.0,6.5
ADE2,2023-09-13 20:30:00+00:00,2023,6.3,0.8,1.6,319.3,100.0,16.9,-7.9,9.0,6.4,6.4,6.3,-0.0,6.5
ADE2,2023-09-13 21:00:00+00:00,2023,6.0,1.0,2.2,334.4,100.0,12.6,-7.5,8.9,6.2,6.2,6.0,-0.0,6.3
ADE2,2023-09-13 21:30:00+00:00,2023,6.0,0.6,1.9,322.0,100.0,15.7,-8.3,8.8,6.0,6.1,5.9,-0.0,6.2
ADE2,2023-09-13 22:00:00+00:00,2023,5.9,0.1,0.6,212.2,100.0,25.4,-7.8,8.7,6.0,6.0,5.8,-0.0,6.0
ADE2,2023-09-13 22:30:00+00:00,2023,6.0,0.0,0.0,0.0,100.0,0.0,-16.0,8.7,6.0,6.0,5.9,-0.0,6.1
ADE2,2023-09-13 23:00:00+00:00,2023,6.1,0.0,0.6,328.2,100.0,8.5,-18.2,8.6,6.1,6.1,6.0,-0.0,6.2
ADE2,2023-09-13 23:30:00+00:00,2023,6.1,0.4,0.9,320.0,100.0,10.3,-17.7,8.6,6.1,6.2,6.0,-0.0,6.2
ADE2,2023-09-14 00:00:00+00:00,2023,6.0,0.6,1.1,319.2,100.0,8.8,-17.2,8.5,6.1,6.1,6.0,-0.0,6.3
ADE2,2023-09-14 00:30:00+00:00,2023,6.1,0.2,1.0,313.2,100.0,10.1,-17.7,8.4,6.1,6.2,6.0,-0.0,6.2
ADE2,2023-09-14 01:00:00+00:00,2023,6.0,0.1,0.8,318.0,100.0,4.3,-17.6,8.4,6.0,6.1,5.9,-0.0,6.2
ADE2,2023-09-14 01:30:00+00:00,2023,6.1,0.3,0.9,311.6,100.0,16.8,-15.7,8.3,6.1,6.2,6.0,-0.0,6.3
ADE2,2023-09-14 02:00:00+00:00,2023,6.1,0.1,0.7,269.5,100.0,41.4,-15.4,8.3,6.1,6.2,6.0,-0.0,6.2
ADE2,2023-09-14 02:30:00+00:00,2023,6.0,0.5,1.9,324.6,100.0,18.9,-16.0,8.2,6.0,6.0,5.9,-0.0,5.9
ADE2,2023-09-14 03:00:00+00:00,2023,6.0,0.7,1.5,319.6,100.0,17.2,-20.4,8.2,6.0,6.1,6.0,-0.0,6.0
ADE2,2023-09-14 03:30:00+00:00,2023,6.0,0.6,1.5,318.9,100.0,10.1,-19.2,8.1,6.1,6.1,6.0,-0.0,6.2
ADE2,2023-09-14 04:00:00+00:00,2023,5.9,0.1,0.9,318.9,100.0,29.8,-18.8,8.1,5.9,6.0,5.8,-0.0,5.9
ADE2,2023-09-14 04:30:00+00:00,2023,5.8,0.5,1.9,308.7,100.0,14.9,-20.4,8.1,5.7,5.8,5.7,-0.0,5.6
ADE2,2023-09-14 05:00:00+00:00,2023,5.6,0.1,1.0,124.6,100.0,39.0,-22.0,8.0,5.1,5.4,5.4,0.1,4.5
ADE2,2023-09-14 05:30:00+00:00,2023,5.5,0.0,1.2,40.8,100.0,54.5,-22.0,7.8,4.7,5.1,5.2,1.1,3.7
ADE2,2023-09-14 06:00:00+00:00,2023,5.4,0.2,1.3,109.5,100.0,36.8,-21.0,7.6,4.1,4.7,5.0,1.6,2.5
ADE2,2023-09-14 06:30:00+00:00,2023,5.4,0.1,0.7,122.0,100.0,10.4,-21.2,7.4,4.6,4.9,5.1,2.5,3.5
ADE2,2023-09-14 07:00:00+00:00,2023,5.2,0.1,1.5,299.6,100.0,50.3,-20.6,7.3,5.1,5.2,5.2,3.4,4.6
ADE2,2023-09-14 07:30:00+00:00,2023,5.3,0.4,1.2,137.4,100.0,19.0,-15.8,7.4,6.2,5.8,5.7,23.8,6.8
ADE2,2023-09-14 08:00:00+00:00,2023,5.6,0.3,1.0,197.1,100.0,17.1,-12.3,7.8,6.7,6.3,6.3,26.9,7.4
ADE2,2023-09-14 08:30:00+00:00,2023,6.1,0.4,1.8,321.3,99.9,33.0,-13.5,8.2,7.4,6.9,6.8,41.3,8.5
ADE2,2023-09-14 09:00:00+00:00,2023,6.2,0.7,2.0,329.6,99.9,22.4,-12.4,8.6,7.2,6.8,6.7,39.2,8.4
ADE2,2023-09-14 09:30:00+00:00,2023,6.6,0.6,2.5,327.0,99.9,40.1,-13.1,8.9,8.1,7.5,7.4,48.6,9.4
ADE2,2023-09-14 10:00:00+00:00,2023,7.0,0.6,2.4,306.8,99.9,27.4,-14.6,9.4,9.2,8.5,8.4,73.4,11.3
ADE2,2023-09-14 10:30:00+00:00,2023,7.2,0.7,2.5,309.6,99.9,23.6,-15.0,9.9,9.4,8.8,8.5,66.3,11.3
ADE2,2023-09-14 11:00:00+00:00,2023,7.2,0.9,3.2,304.1,99.9,28.6,-13.5,10.3,9.1,8.6,8.3,58.9,10.8
ADE2,2023-09-14 11:30:00+00:00,2023,7.7,0.8,2.0,318.7,99.9,26.2,-17.3,10.6,10.3,9.5,9.4,78.7,12.4
ADE2,2023-09-14 12:00:00+00:00,2023,7.6,1.0,2.3,318.7,99.9,19.5,-16.4,10.9,10.0,9.2,9.1,62.2,11.6
ADE2,2023-09-14 12:30:00+00:00,2023,8.3,0.7,2.3,306.1,99.9,27.7,-14.5,11.3,11.7,10.5,10.6,93.9,13.7
ADE2,2023-09-14 13:00:00+00:00,2023,8.5,0.9,2.3,318.5,99.9,24.6,-15.8,11.7,11.4,10.5,10.5,84.4,13.4
ADE2,2023-09-14 13:30:00+00:00,2023,8.8,0.7,2.3,311.2,99.9,19.7,-17.1,12.1,11.6,10.7,10.6,73.0,13.3
